date,title,link,location,description,en_title
31.12.2023 17:06 Uhr,Paar beleidigt und geschlagen,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400704.php,Ereignisort:Tempelhof-Schöneberg,"Nr. 2429
In der vergangenen Nacht wurden Einsatzkräfte wegen einer gefährlichen Körperverletzung nach Schöneberg alarmiert. Nach ersten Erkenntnissen soll ein Paar im Alter von 22 und 24 Jahren in der Zietenstraße unterwegs gewesen sein, als Ihnen von einer vierköpfigen Männergruppe Drogen zum Kauf angeboten worden sein sollen. Als die Betroffenen abgelehnt hätten, sollen die Tatverdächtigen sie daraufhin homophob beleidigt haben. Anschließend hätten die Angreifer auf das Paar eingeschlagen und getreten, bevor sie in unbekannte Richtung flüchteten. Die Personen wurden in ein Krankenhaus gebracht und dort behandelt. Der Polizeiliche Staatsschutz hat die weiteren Ermittlungen übernommen.",
31.12.2023 16:52 Uhr,Jugendlicher mit Messer angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400703.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2428
In der vergangenen Nacht wurden Einsatzkräfte wegen einer gefährlichen Körperverletzung nach Kreuzberg alarmiert. Nach ersten Erkenntnissen soll ein 15-jähriger Jugendlicher nach einer Auseinandersetzung mit einem unbekannten Tatverdächtigen mehrere Stich- und Schnittverletzungen erlitten haben. Der 15-Jährige wurde in ein Krankenhaus gebracht, wo er stationär verbleibt. Der Tatverdächtige flüchtete in unbekannte Richtung. Die weiteren Ermittlungen hat ein Fachkommissariat der Polizeidirektion 5 (City) übernommen.",
31.12.2023 16:45 Uhr,Tote Frau in Wohnung – Ehemann festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400702.php,Ereignisort:Marzahn-Hellersdorf,"Nr. 2427
Heute Vormittag meldete sich über den Notruf der Polizei ein Mann, der angab, seine Ehefrau in Hellersdorf getötet zu haben. Der Anruf ging gegen 10.30 Uhr ein, woraufhin Polizeieinsatzkräfte in die Wohnung des Paares in der Straße Neue Grottkauer Straße eilten. Dort entdeckten sie die tote, 59-jährige Ehefrau und nahmen den 71-jährigen Anrufer fest. Die weiteren, noch andauernden Ermittlungen zu dem Tötungsdelikt hat die 8. Mordkommission übernommen.",
31.12.2023 16:20 Uhr,Tötungsdelikt in der Vinetastraße – Haftbefehl gegen Tatverdächtigen erlassen,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400517.php,Ereignisort:Pankow,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 2426
Gestern Abend erließ ein Richter auf Antrag der Staatsanwaltschaft Berlin Haftbefehl wegen Mordes gegen einen 25-jährigen Mann. Der Tatverdächtige steht im Verdacht, verantwortlich für das am 28. Dezember begangene Tötungsdelikt an einem 38-jährigen Mann in der Vinetastraße zu sein. Die Festnahme gelang nach umfassenden Ermittlungen der 8. Mordkommission des Landeskriminalamts bereits am 29. Dezember gegen 16 Uhr in der Damerowstraße in Pankow. Die weiteren Ermittlungen dauern an.
Erstmeldung Nr. 2409 vom 29. Dezember 2023: Tötungsdelikt in der Vinetastraße – Zeuginnen und Zeugen gesucht
Zu einem Tötungsdelikt, dass sich gestern Nachmittag in Pankow ereignete, sucht die Polizei Berlin nach Zeuginnen und Zeugen. Gemäß derzeitigem Ermittlungsstand wurden Passanten gegen 16.45 Uhr auf einen leblosen Mann aufmerksam, der vor einem Wohnhaus in der Vinetastraße 2 auf dem Boden lag. Sie alarmierten daraufhin Feuerwehr und Polizei. Polizeieinsatzkräfte, die zuerst am Ort eintrafen, leisteten Erste Hilfe, der Mann verstarb jedoch noch am Ort. Da er mehrere Stichverletzungen aufwies, übernahm die 8. Mordkommission die weiteren Ermittlungen. Diese führten unter anderem zu einem Zeugen, der vor dem Wohnhaus, kurz vor dem Auffinden des Mannes, zwei Personen rangeln sah. Nachdem zunächst noch nicht bekannt war, bei wem es sich um den Toten handelt, hat die 8. Mordkommission seine Identität geklärt: es handelt sich um einen 38-jährigen Mann.
Die Ermittlerinnen und Ermittler suchen nun nach Zeuginnen und Zeugen zur Tat und haben folgende Fragen:
Wer hat am Donnerstag, 28. Dezember 2023, etwa zwischen 16.30 und 17 Uhr, auf Höhe der Vinetastraße 1 – 3 eine Auseinandersetzung zwischen zwei oder mehreren Personen beobachtet?
Wer hat sich am Donnerstag, 28. Dezember 2023, etwa zwischen 16.30 und 18 Uhr, in der Nähe der Vinetastraße oder im Umfeld des U-Bahnhofs Vinetastraße und/oder im Umfeld des U-Bahnhofs Pankow aufgehalten und verdächtige Beobachtungen gemacht beziehungsweise flüchtende Personen gesehen?
Hinweise nimmt die 8. Mordkommission in der Keithstraße 30 in 10787 Berlin-Tiergarten unter der Rufnummer (030) 4664 – 911888, per E-Mail unter LKA118@polizei.berlin.de oder auch jede andere Polizeidienststelle entgegen.",
31.12.2023 15:08 Uhr,Entwichene Patienten aus dem Maßregelvollzug festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1399573.php,Ereignisort:Friedrichshain-Kreuzberg,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 2425
Die beiden aus dem Krankenhaus des Maßregelvollzugs entwichenen Patienten wurden heute durch Polizeieinsatzkräfte des Abschnitts 51 in Friedrichshain festgenommen. Aufmerksame Passanten erkannten den per Öffentlichkeitsfahndung gesuchten 34-Jährigen, der sich in Begleitung eines weiteren Mannes befand, gegen 11.35 Uhr in der Petersburger Straße Ecke Landsberger Allee und alarmierten die Polizei. Das Duo gab zunächst falsche Personalien an, erkennungsdienstliche Maßnahmen führten aber zur zweifelsfreien Identitätsfeststellung der beiden 34-jährigen gesuchten Ausbrecher. Sie sollen noch heute wieder dem Krankenhaus des Maßregelvollzugs überstellt werden.
Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin Nr. 2413 vom 29. Dezember 2023 (Öffentlichkeitsfahndung): Entwichener Patient – Polizei und Staatsanwaltschaft bitten um Mithilfe
Mit der Veröffentlichung eines Fotos suchte die Polizei gemeinsam mit der Staatsanwaltschaft einen 34-jährigen entwichenen Patienten, der am frühen Morgen des 24. Dezember 2023 gemeinsam mit einem weiteren Patienten aus dem Krankenhaus des Maßregelvollzuges in Wittenau im Olbendorfer Weg entwichen ist. Bei seiner Flucht verletzte er zwei Mitarbeiterinnen des Maßregelvollzugs, befreite seinen Mitinsassen und verließ die Einrichtung in unbekannte Richtung. Der 34-Jährige befand sich aufgrund eines versuchten Tötungsdeliktes in Unterbringung.
Erstmeldung Polizei Berlin und Senatsverwaltung für Wissenschaft, Gesundheit und Pflege Nr. 2392 vom 24. Dezember 2023: Zwei Patienten aus Krankenhaus des Maßregelvollzugs ausgebrochen
Am heutigen 24. Dezember 2023 sind in den frühen Morgenstunden zwei Patienten aus dem Krankenhaus des Maßregelvollzugs in Wittenau ausgebrochen. Die ärztliche Leitung des Krankenhauses des Maßregelvollzugs stuft die beiden Männer aufgrund ihrer psychischen Erkrankungen als gefährlich ein. Bei der Flucht sind darüber hinaus zwei Mitarbeiterinnen verletzt worden. Nach bisherigen Erkenntnissen soll ein 34-jähriger Untergebrachter des Maßregelvollzugs im Olbendorfer Weg gegen 3.30 Uhr eine 45-jährige Krankenschwester unter einem Vorwand zu sich gerufen und diese dann mit einer Pfanne angegriffen haben. Eine 53 Jahre alte Kollegin eilte der angegriffenen Frau zur Hilfe und soll dann von dem 34-Jährigen mit einem Messer attackiert worden sein. Anschließend flüchtete der mutmaßliche Angreifer mit einem weiteren, gleichaltrigen Insassen von dem Gelände des Maßregelvollzugs. Alarmierte Polizeikräfte suchten nach den Geflüchteten. Die Suche verlief bisher ohne Erfolg. Die
    53 Jahre alte Krankenschwester kam zur stationären Behandlung in ein Krankenhaus. Ihre jüngere Kollegin wurde ambulant behandelt. Die Ermittlungen zu den gefährlichen Körperverletzungen sowie zum genauen Hergang der Flucht dauern an.
Weitere Informationen können aus ermittlungstaktischen Gründen nicht mitgeteilt werden.",
31.12.2023 13:34 Uhr,Mehrere Fahrzeugbrände im Stadtgebiet,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400674.php,Ereignisort:berlinweit,"In der vergangenen Nacht kam es stadtweit zu einer Reihe von Fahrzeugbränden. Personen wurden nicht verletzt.
Nr. 2421
Gegen 0.20 Uhr bemerkten Anwohnende in der Großgörschenstraße in Schöneberg Feuerwerkslärm und ein in Flammen stehendes Fahrzeug. Die Feuerwehr löschte den Brand, durch den fünf weitere, umstehende Fahrzeuge beschädigt wurden. Die Großgörschenstraße war bis circa 1 Uhr gesperrt.
Nr. 2422
Gegen 1.15 Uhr bemerkte ein Autofahrer auf einem Großraumparkplatz an der Ecke Vulkanstraße und Elli-Voigt-Straße in Fennpfuhl zwei brennende Fahrzeuge. Zwei weitere daneben abgestellte Fahrzeuge wurden durch die Hitzeeinwirkung ebenfalls beschädigt. Die Feuerwehr löschte den Brand.
Nr. 2423
Gegen 2.15 Uhr bemerkten Anwohnende einen Feuerschein auf der Holzmarktstraße in Mitte. Kurz darauf bemerkten sie, dass ein Fahrzeug in Brand stand. Die Flammen griffen auf drei weitere abgestellte Wagen über. Die Feuerwehr rückte an und löschte das Feuer. Der Brandort war bis ca. 3.45 Uhr gesperrt.
Nr. 2424
Gegen 3.40 Uhr wurde ein Fahrzeugbrand in der Kleinen Eiswerderstraße in Haselhorst gemeldet. Das Feuer griff auf zwei weitere Fahrzeuge über. Darüber hinaus wurde die aus Blech bestehende Außenwand eines Gebäudes beschädigt. Die Feuerwehr löschte die Flammen.
Brandkommissariate des Landeskriminalamts haben die weiteren Ermittlungen zu allen Sachverhalten übernommen.",
31.12.2023 12:40 Uhr,Vom Balkon geschossen - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400673.php,Ereignisort:Lichtenberg,"Nr. 2420
Gestern Abend wurde die Polizei gegen 20 Uhr zu einem Einsatz nach Neu-Hohenschönhausen alarmiert. Mehrere Zeugen berichteten, dass ein Mann in der Zingster Straße vom Balkon einer Wohnung mit einer Waffe mehrfach Pyrotechnik abgeschossen hätte. Die entsprechende Wohnung wurde in der 9. Etage lokalisiert, Einsatzkräfte des Spezialeinsatzkommandos drangen schließlich in die Wohnung ein und nahmen den darin allein befindlichen 33-Jährigen Tatverdächtigen fest. Eine anschließende Wohnungsdurchsuchung führte unter anderem zum Auffinden einer Schreckschusswaffe, eines Gewehres, eines Langbogens, acht Softairwaffen sowie dazugehöriger Munition. Alle Gegenstände, sowie noch ein aufgefundenes Einhandmesser, wurden sichergestellt. Eine bei dem Festgenommenen durchgeführte Atemalkoholmessung ergab einen Wert von etwas mehr als 1, 4 Promille. Er kam zu einer Blutentnahme in einen Polizeigewahrsam und kam anschließend wieder auf freien Fuß. Die weiteren Ermittlungen laufen nun
    wegen Verstoßes gegen das Waffengesetz.",
30.12.2023 16:47 Uhr,Polizist mit Messer bedroht,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400619.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2419
In der vergangenen Nacht geriet ein Polizeibeamter in Kreuzberg in eine bedrohliche Situation. Nach ersten Erkenntnissen befand sich die Dienstkraft gegen 1.30 Uhr in ziviler Kleidung im Einsatz im U-Bahnhof Moritzplatz, als er von einer vierköpfigen Gruppe Jugendlicher im Alter von 16, 17, 18 und 19 Jahren aggressiv angesprochen wurde. Als der 18-Jährige ein Klappmesser gezogen habe, gab sich der Beamte als Polizist zu erkennen und zog seine Dienstwaffe. Die Jugendlichen flüchteten daraufhin vom Bahnsteig an die Oberfläche, konnten jedoch wenig später in der Umgebung festgenommen werden. Nach erfolgter erkennungsdienstlicher Behandlung durften drei der Jugendlichen ihren Weg fortsetzen. Der 17-Jährige wurde dem Jugendnotdienst überstellt. Die weiteren, noch andauernden Ermittlungen hat ein Fachkommissariat der Polizeidirektion 5 (City) übernommen.",
30.12.2023 16:35 Uhr,Tatverdächtiger nach Brandstiftung festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400618.php,Ereignisort:Neukölln,"Nr. 2418
Polizeieinsatzkräfte nahmen vergangene Nacht einen Jugendlichen in Neukölln fest. Kurz nach 19 Uhr bemerkte ein Bewohner eines Mehrfamilienhauses an der Aronsstraße eine brennende Matratze in einem Durchgangsraum des Erdgeschosses und alarmierte Feuerwehr und Polizei. Die eingetroffenen Brandbekämpfer löschten die Flammen, die bereits bis zum 2. Obergeschoss reichten. Im Rahmen der Löscharbeiten öffneten die Einsatzkräfte der Feuerwehr auch 16 Wohnungen, um sicherzustellen, dass sich niemand darin befindet. Vier Wohnungen mussten als derzeit nicht bewohnbar deklariert werden. Die Bewohnerinnen und Bewohner konnten bei Familienangehörigen und Freunden untergebracht werden. Im weiteren Verlauf der Maßnahmen erschien ein Zeuge und gab Hinweise auf mögliche Tatverdächtige. Im Zuge der Ermittlungen nahmen Polizeieinsatzkräfte daraufhin einen 14-jährigen Jugendlichen wegen des Verdachts der schweren Brandstiftung fest. Dessen 13-jähriger Komplize konnte namentlich
    ermittelt werden. Den 14-Jährigen brachten die Einsatzkräfte in einem Polizeigewahrsam, wo er erkennungsdienstliche behandelt und später seinen Eltern übergeben wurde. Die weiteren andauernden Ermittlungen führt ein Brandkommissariat des Landeskriminalamtes.",
30.12.2023 15:17 Uhr,Seniorin bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400617.php,Ereignisort:Steglitz-Zehlendorf,"Nr. 2417
Gestern Nachmittag wurden Einsatzkräfte wegen eines Verkehrsunfalls nach Lichterfelde alarmiert. Nach ersten Erkenntnissen soll ein 64-jähriger Autofahrer gegen 17 Uhr versucht haben, vom Woltmannweg nach links in die Osdorfer Straße abzubiegen. Dabei soll er den ersten Ermittlungen zufolge eine 77-jährige Fußgängerin nicht beachtet haben, welche gerade die Straße überquerte. Es kam zum Zusammenstoß. Die Frau erlitt ein Polytrauma. Alarmierte Rettungskräfte brachten sie zur stationären Behandlung in ein Krankenhaus. Die weiteren Ermittlungen hat ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd) übernommen.",
30.12.2023 12:57 Uhr,Tötungsdelikt bei Hochzeitsfeier,https://www.berlin.de/polizei/polizeimeldungen/2023/pressemitteilung.1400616.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2416
Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
In der vergangenen Nacht wurden Einsatzkräfte wegen eines Tötungsdelikt nach Kreuzberg alarmiert. Nach ersten Erkenntnissen soll es gegen 23 Uhr bei einer Hochzeitsfeier in einem Objekt an der Skalitzer Straße zu einer Auseinandersetzung zwischen zwei 29-jährigen Männern gekommen sein. Im Zuge dessen habe der Tatverdächtige sein Gegenüber mit einem Messer angegriffen und ihm eine Stichverletzung im Brustbereich zugefügt. Andere Hochzeitsgäste hielten den Angreifer bis zum Eintreffen der Polizeieinsatzkräfte fest. Diese brachten ihn in ein Polizeigewahrsam. Nach der Erstversorgung am Ort brachten Rettungskräfte den Verletzten in ein Krankenhaus, wo er später verstarb. Die weiteren, noch andauernden Ermittlungen hat die 7. Mordkommission des Landeskriminalamts übernommen.",
