date,title,link,location,description,en_title
04.12.2024 13:55 Uhr,Autofahrerin verletzt Senior beim Abbiegen,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509752.php,Ereignisort:Steglitz-Zehlendorf,"Nr. 2496
Bei einem Verkehrsunfall im Ortsteil Steglitz wurde gestern Nachmittag ein Senior verletzt. Nach bisherigen Erkenntnissen bog eine 34-jährige Autofahrerin gegen 15.20 Uhr von der Lepsiusstraße nach links auf die Schildhornstraße ab. Der 89-jährige Senior überquerte zeitgleich die Schildhornstraße bei grünem Ampellicht und wurde dabei von der SUV-Fahrerin angefahren. Durch die Kollision erlitt der 89-Jährige Verletzungen an der Hüfte. Alarmierte Rettungskräfte brachten ihn zur stationären Aufnahme in ein Krankenhaus. Die weiteren Ermittlungen werden durch das Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd) geführt.",
04.12.2024 13:52 Uhr,Transporterfahrer fährt Seniorin beim Rückwärtsfahren an,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509747.php,Ereignisort:Treptow-Köpenick,"Nr. 2495
Gestern Nachmittag ereignete sich im Ortsteil Köpenick ein Verkehrsunfall zwischen einem Transporterfahrer und einer Seniorin. Nach jetzigem Erkenntnisstand parkte der 31-jährige Paketzusteller nach Angaben von Zeuginnen gegen 14.15 Uhr auf der Straße Zur Nachtheide rückwärts aus. Dabei soll er mit dem Heck des Sprinters gegen die 86-jährige Fußgängerin gefahren sein. Die Seniorin stürzte und erlitt Verletzungen am Kopf und einem Arm. Ein Rettungsdienst brachte die Seniorin nach medizinischen Erstmaßnahmen in ein Krankenhaus, sie verblieb stationär. Die weiteren Ermittlungen führt das für Verkehrsdelikte zuständige Fachkommissariat der Direktion 3 (Ost).",
04.12.2024 09:55 Uhr,Mann angeschossen,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509539.php,Ereignisort:Mitte,"Nr. 2494
Gestern Nachmittag ist ein Mann in der Buttmannstraße in Gesundbrunnen durch Schüsse verletzt worden. Nach bisherigen Erkenntnissen soll ein 31-Jähriger gegen 15.40 Uhr mehrmals auf den gleichaltrigen Mann geschossen haben. Anschließend flüchtete der mutmaßliche Schütze und stellte sich kurz darauf auf dem in der Nähe befindlichen Polizeiabschnitt 18. Er wurde festgenommen und die Waffe beschlagnahmt. Zeitgleich versorgten alarmierte Polizeikräfte zunächst den Angeschossen am Ort und übergaben ihn an Rettungskräfte. Diese brachten den Verletzten dann zur weiteren Behandlung in ein Krankenhaus, in dem er operiert wurde. Lebensgefahr besteht nicht. Der Tatverdächtige wurde in ein Polizeigewahrsam gebracht und wird heute zum Erlass eines Haftbefehls einem Ermittlungsgericht vorgeführt. Die Ermittlungen zur gefährlichen Körperverletzung und zum Verstoß gegen das Waffengesetz dauern an.",
04.12.2024 09:31 Uhr,Sachbeschädigung mit politischem Hintergrund an Stromverteilerkästen,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509515.php,Ereignisort:Mitte,"Nr. 2493
In Wedding beschmierte gestern Nachmittag ein Senior vier Stromverteilerkästen mit politischen Aufschriften. Gegen 15.30 Uhr alarmierte ein 33-Jähriger die Polizei in die Fehmarner Straße, nachdem er den 78-Jährigen beim Bemalen eines Stromverteilerkastens beobachtet hatte. Der Zeuge zeigte den eingetroffenen Einsatzkräften den Tatverdächtigen, der sich noch mit einem Pinsel an der Hand am Ort befand. Bei seiner Überprüfung gab der Senior an, drei weitere Stromverteilerkästen beschmiert zu haben. Daraufhin stellten die Einsatzkräfte israelfeindliche Aufschriften an allen vier Stromverteilerkästen fest und brachten den 78-Jährigen zur erkennungsdienstlichen Behandlung in ein Polizeigewahrsam, das er anschließend wieder verlassen durfte. Der Polizeiliche Staatsschutz des Landeskriminalamts Berlin übernahm die weiteren Ermittlungen.",
04.12.2024 09:18 Uhr,Mehrere Fahrgäste eines BVG-Busses bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509513.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 2492
In Charlottenburg kam es gestern am frühen Nachmittag zu einem Verkehrsunfall, bei dem mehrere Fahrgäste eines BVG-Busses verletzt wurden. Nach bisherigen Erkenntnissen befuhr eine 45-Jährige gegen 14 Uhr mit ihrem Renault die Wielandstraße in Richtung Kurfürstendamm. Beim Linksabbiegen in den Kurfürstendamm in Richtung Olivaer Platz übersah sie offenbar den BVG-Bus der Linie X10, der den Kurfürstendamm auf der Busspur in Richtung Uhlandstraße befuhr. Der 39 Jahre alte Fahrer des Busses führte eine Gefahrenbremsung durch, konnte aber einen Zusammenstoß nicht mehr verhindern. Dadurch stürzten mehrere Fahrgäste. Eine 56-jährige Passagierin erlitt dabei eine schwere Kopfverletzung. Alarmierte Rettungskräfte brachten sie zur stationären Behandlung in ein Krankenhaus. Eine 61-Jährige wurde im Gesicht verletzt und kam zur ambulanten Behandlung in ein Krankenhaus. Drei weitere Fahrgäste, ein 76-jähriger Mann und zwei Frauen im Alter von 46 und 33 Jahren, klagten über
    Schmerzen, erlitten Hämatome und Schürfwunden, wollten jedoch keine ärztliche Behandlung in Anspruch nehmen. Die Autofahrerin und der Busfahrer blieben unverletzt, allerdings stand der 39-Jährige derart unter dem Eindruck des Geschehens, dass er seinen Dienst vorzeitig beenden musste. Während der Rettungsarbeiten und der Unfallaufnahme war die Kreuzung Kurfürstendamm/Wielandstraße von etwa 14 Uhr bis 14.40 Uhr teilweise gesperrt. Der Querverkehr war davon nicht betroffen. Ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 2 (West) hat die weiteren Ermittlungen übernommen.",
03.12.2024 15:12 Uhr,„Rückenwind“. Mehr Stadt fürs Rad!“ – Verkehrsschulung für die Kleinsten,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509308.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2491
Die Polizei Berlin und das Deutsche Technikmuseum stehen bis zum 7. September 2025 in Kooperation zum sicheren Verhalten von Grundschülerinnen und Grundschülern im Straßenverkehr. Anlässlich der Sonderausstellung
„Rückenwind“. Mehr Stadt fürs Rad!“
in der Ladestraße des
Deutschen Technikmuseums
über den Aufstieg des Fahrrads zum beliebten Verkehrsmittel für alle, bietet die
Polizei Berlin
für die Dauer der Ausstellung in dem Kreuzberger Museum selbst Verkehrsunterricht für Grundschulklassen der Stufen 3 bis 6 an. Der zur Verfügung gestellte Raum bietet Platz für Schulklassen mit bis zu 30 Kindern und ist mit entsprechender Technik, zum Beispiel mit einem Smartboard ausgestattet. Interessierte Schulklassen können Termine bei ihren
    Verkehrssachbearbeiterinnen und Verkehrssachbearbeitern der für sie zuständigen Polizeiabschnitte vereinbaren. Verfügbar sind die Zeiträume von jeweils Dienstag bis Donnerstag von 9.30 Uhr bis 11.30 Uhr sowie von 11.30 bis 13.30 Uhr. Im Anschluss an den Unterricht über richtiges und somit sicheres Verhalten, Unfallgefahren und vieles mehr, können die Schülerinnen und Schüler dann kostenfrei die Sonderausstellung mit mehreren Experimentierstationen und verschiedenen Exponaten mit Bezug zum Fahrrad besuchen.",
03.12.2024 14:22 Uhr,Autofahrer nach Kollision mit einem Lkw eingeklemmt und verletzt,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509262.php,Ereignisort:Mitte,"Nr. 2490
Heute früh ereignete sich in Mitte ein Verkehrsunfall zwischen einem Lkw und einem SUV, bei dem die Insassen des SUV verletzt wurden. Nach bisherigen Erkenntnissen bog ein 56-Jähriger gegen 5.30 Uhr mit einem Lastkraftwagen aus der Alexanderstraße nach links in die Karl-Liebknecht-Straße ab und kollidierte dabei mit dem entgegenkommenden SUV eines 47-Jährigen. Dieser wurde dabei hinter dem Lenkrad eingeklemmt und musste von Kräften der Berliner Feuerwehr befreit werden. Rettungskräfte brachten ihn anschließend zur weiteren medizinischen Versorgung in ein Krankenhaus, während seine Mitfahrer im Alter von 35 und 17 Jahren über Nackenschmerzen klagten und eine medizinische Behandlung ablehnten. Beide Fahrzeuge wurden durch die Kollision stark beschädigt, sodass sie nicht mehr fahrfähig waren. Der Lkw-Fahrer wurde nach einer medizinischen Erstversorgung von Rettungskräften und einem negativen Atemalkoholtest am Ort entlassen. Für die Dauer der Rettungsmaßnahmen blieb
    die Kreuzung für den übrigen Fahrzeugverkehr gesperrt. Die weiteren Ermittlungen führt das für Verkehrsdelikte zuständige Kommissariat der Polizeidirektion 5 (City).",
03.12.2024 13:17 Uhr,Festnahme nach Diebstahl eines Baustellenfahrzeugs,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509180.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2489
Gestern Mittag nahmen Polizeibeamte des Abschnitts 51 in Friedrichshain einen Autodieb fest. Gegen 13.40 Uhr hatte ein 42-jähriger einen Pritschenwagen mit Hebebühnenaufbau am Straßenrand der Massower Straße in Friedrichsfelde geparkt, um Baumaterial zu entladen, und das Fahrzeug dafür verlassen. Als er zu dem Ort zurückgekehrt war, wo er zuvor den Pritschewagen geparkt hatte, konnte er diesen nur noch in der Ferne davonfahren sehen. Der Eigentümer ortete daraufhin seinen Wagen und teilte den Standort der Polizei mit. Gegen 14 Uhr stellten die Einsatzkräfte den gestohlenen Wagen dann in der Petersburger Straße in Friedrichshain fest und hielten ihn den mutmaßlichen Autodieb an. Auf die Aufforderung, dass er aus dem Fahrzeug auszusteigen soll, reagierte dieser jedoch nicht, sodass die Polizeikräfte den 32-Jährigen mit Zwang aus dem Fahrzeug herausholten und festnahmen. Anschließend brachten sie ihn in ein Polizeigewahrsam und überstellten ihn dem zuständigen
    Fachkommissariat der Direktion 3 (Ost). Das gestohlene Fahrzeug konnte später wieder an den Besitzer zurückgegeben werden.",
03.12.2024 13:10 Uhr,Festnahme nach Drogenhandel,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509174.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2488
Gestern Nachmittag nahmen Einsatzkräfte in Kreuzberg einen mutmaßlichen Drogenhändler fest. Gegen 16.40 Uhr beobachteten Fahnder einer Einsatzhundertschaft auf der Straße Am Tempelhofer Berg einen 20-Jährigen dabei, wie er an einen Mann etwas gegen Geld übergab. Eine Überprüfung des Käufers ergab, dass dieser Cannabis erworben hatte. Als ein weiterer Mann gegen 17.40 Uhr mit dem 20-Jährigen sprach und auch dieser gegen Geld Ware erhalten sollte, griffen die Einsatzkräfte zu. Während der Erwerber sich kooperativ verhielt, versuchte der 20-Jährige zu flüchten und leistete bei seiner Festnahme erheblichen Widerstand, wodurch zwei Dienstkräfte Verletzungen an Knien, Händen und Füßen erlitten.
Im Zuge der weiteren Ermittlungen konnte in einem Mehrfamilienhaus an der Fidicinstraße eine Wohnung ermittelt werden, in welcher der 20-Jährige Drogen lagern soll. Eine Durchsuchung der Wohnung führte zum Auffinden von über dreihundert Verkaufseinheiten mit mutmaßlichem Kokain, über einhundert Verkaufseinheiten mit mutmaßlichem Cannabis, rund 7.000 Euro mutmaßlichen Handelserlöses und weiteren Beweismitteln. Die Einsatzkräfte brachten den 20-Jährigen in einen Polizeigewahrsam und überstellten ihn dem zuständigen Kommissariat des Landeskriminalamts Berlin. Zum Erlass eines Untersuchungshaftbefehls soll der Tatverdächtige heute noch vor ein Ermittlungsgericht geführt werden.",
03.12.2024 10:49 Uhr,Auf einen Polizisten zugefahren und der Verkehrskontrolle entzogen - Polizei ermittelt Tatverdächtigen,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1509048.php,Ereignisort:Neukölln,"Nr. 2486
Gestern Vormittag fuhr ein Mann in Neukölln auf einen Polizisten zu. Gegen 11.30 Uhr beobachteten Kräfte des Polizeiabschnitts 54 zunächst einen Autofahrer beim entgegengesetzten Befahren einer Einbahnstraße und entschlossen sich kurz darauf, ihn während der weiteren Fahrt in der Richardstraße zu überprüfen. Im Rahmen des Anhaltevorgangs fuhr der Autofahrer dann auf einen Polizisten zu. Dieser musste zwischen zwei geparkte Fahrzeuge springen, um einer Kollision zu entgehen. Er blieb unverletzt und konnte seinen Dienst fortsetzen. Anschließend beschleunigte der Fahrer den VW stark und fuhr in Richtung Berthelsdorfer Straße weg. Hinzualarmierte Einsatzkräfte nahmen die Verfolgung auf, konnten den Tatverdächtigen zunächst jedoch nicht mehr in der Nähe feststellen. Im Zuge der anschließenden Halterüberprüfung konnte ein 28-Jähriger als Fahrer ermittelt werden, der nicht über eine gültige Fahrerlaubnis verfügt. Die gleichaltrige Halterin des VW muss sich nun wegen
    des Zulassens des Führens eines Kraftfahrzeugs ohne Fahrerlaubnis verantworten. Gegen den 28-Jährigen ermittelt ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 5 (City) wegen des gefährlichen Eingriffs in den Straßenverkehr, der versuchten gefährlichen Körperverletzung, der Nötigung im Straßenverkehr, des Fahrens ohne Fahrerlaubnis und weiterer Verkehrsordnungswidrigkeiten.",
03.12.2024 09:50 Uhr,Seniorin vom Rollator gestoßen - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508992.php,Ereignisort:Spandau,"Nr. 2485
Gestern am frühen Nachmittag nahmen Einsatzkräfte in Spandau einen Heranwachsenden fest. Nach bisherigen Erkenntnissen hatte der 19-Jährige gegen 14 Uhr in der Seegefelder Straße eine 84-jährige Frau unvermittelt von ihrem Elektrorollator gestoßen, sodass sie mit dem Kopf auf die Fahrbahn stürzte. Anschließend soll er das Gerät angehoben und auf die am Boden liegende Seniorin geworfen haben. Die Frau klagte über Schmerzen an verschiedenen Körperteilen. Sie stand zudem stark unter dem Eindruck des Geschehens und wurde von alarmierten Rettungskräften zur ambulanten Behandlung in ein Krankenhaus gebracht. Einsatzkräfte des Polizeiabschnitts 21 nahmen den bereits polizeibekannten 19-Jährigen in Gewahrsam. Er wurde an ein Fachkommissariat der Polizeidirektion 1 (Nord) überstellt, das die weiteren Ermittlungen übernommen hat.",
03.12.2024 09:46 Uhr,Kollision mit Laterne - Autofahrer und verletzte Insassen waren zunächst nicht mehr am Ort,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508990.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 2484
Gestern Abend kam es in Westend zu einem Verkehrsunfall, bei dem die Insassen eines Pkw verletzt wurden und erst im Nachhinein ermittelt werden konnten. Die eintreffenden Polizisten fanden gegen 19 Uhr in der Rominter Allee in der Nähe des Rossitter Platzes das verunfallte Auto, das mit einem Frontschaden neben einer lädierten Laterne stand. Das Fahrzeug war leer und auch im Umfeld stellten die Einsatzkräfte keine Unfallbeteiligten fest. Unterstützende Beamtinnen und Beamte einer Einsatzhundertschaft stellten in der Nähe des beschädigten Autos kurz darauf den mutmaßlichen 18-jährigen Fahrer sowie die ebenfalls weiteren mutmaßlichen Insassen des Wagens im Alter von 17 und 18 Jahren fest. Alle gaben an, nicht gefahren zu sein und auch keine Angaben zur Fahrerin oder zum Fahrer machen zu können. Der 18-jährige mutmaßliche Fahrer und seine hinzugekommene Mutter bezichtigten sich später gegenseitig, das Auto gefahren zu haben. Eine Atemalkoholprüfung bei dem 18-jährigen
    mutmaßlichen Fahrer und dem 17-jährigen mutmaßlichen Insassen ergab einen Wert von 0,0 Promille. Beide klagten allerdings über Kopfschmerzen und Hautabschürfungen. Alarmierte Rettungskräfte brachten sie zur medizinischen Versorgung in ein Krankenhaus. Während der 18-Jährige stationär verblieb, konnte der 17-Jährige das Krankenhaus nach einer ambulanten Behandlung wieder verlassen. Die weiteren Ermittlungen übernahm das zuständige Fachkommissariat für Verkehrsdelikte der Direktion 2 (West).",
03.12.2024 09:24 Uhr,Drei Fußgängerinnen bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508981.php,Ereignisort:Reinickendorf,"Nr. 2483
Gestern am späten Mittag kam es im Ortsteil Märkisches Viertel zu einem Verkehrsunfall, bei dem drei Fußgängerinnen verletzt wurden. Nach ersten Ermittlungen und Zeugenangaben war ein 86-Jähriger gegen 13.45 Uhr mit seinem Auto im Wilhelmsruher Damm in Richtung Eichborndamm unterwegs. In Höhe eines Einkaufzentrums soll er trotz für ihn roter Ampel eine Fußgängerfurt überfahren haben. Dabei fuhr er eine 43 und eine 36 Jahre alte Frau an, die die Fahrbahn bei Grün an der Fußgängerfurt überquerten. Die beiden Frauen stürzten. Auch die neunjährige Tochter der jüngeren Frau stürzte. Alarmierte Einsatzkräfte brachten die drei mit Kopf-, Hüft- und Fußschmerzen sowie Schürfwunden zu ambulanten Behandlungen in Krankenhäuser. Der Senior stand unter dem Eindruck des Geschehens und kam ebenfalls ins Krankenhaus. Eine Atemalkoholkontrolle bei ihm verlief negativ. Der Wilhelmsruher Damm war während der Rettungsarbeiten und der Unfallaufnahme von circa 14 Uhr bis 14.40
    Uhr gesperrt, davon war auch der BVG-Busverkehr betroffen. Die weiteren Ermittlungen hat ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 1 (Nord) übernommen.",
03.12.2024 08:36 Uhr,Mieterin bei Wohnungsbrand lebensgefährlich verletzt,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508958.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2482
Gestern Abend kam es in Friedrichshain zu einem Wohnungsbrand, bei dem eine Frau lebensgefährlich verletzt wurde. Nach aktuellem Ermittlungsstand bemerkte eine Passantin gegen 18.30 Uhr Brandgeruch auf der Straße und stellte Flammen in einer Wohnung im ersten Obergeschoss eines Mehrfamilienhauses in der Schwarnweberstraße fest. Alarmierte Brandbekämpfer konnten das Feuer in der Wohnung löschen und fanden darin die 75-jährige Mieterin leblos vor. Rettungskräfte reanimierten die Frau sofort und brachten sie anschließend in ein Krankenhaus, in dem sie intensivmedizinisch behandelt wird. Die Scharnweberstraße war zwischen Jungstraße und Weichselstraße von etwa 18.40 Uhr bis 20.10 Uhr gesperrt. Die weiteren Ermittlungen führt ein Brandkommissariat des Landeskriminalamts Berlin.",
02.12.2024 12:21 Uhr,Fußgängerin bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508696.php,Ereignisort:Friedrichshain-Kreuzberg,"Nr. 2480
Gestern Abend wurden Einsatzkräfte zu einem Verkehrsunfall nach Kreuzberg alarmiert. Nach derzeitigem Kenntnisstand überquerte eine 56-jährige Fußgängerin gegen 18.45 Uhr im Bereich der Fußgängerfurt die Fahrbahn der Kreuzbergstraße in Laufrichtung Monumentenbrücke, als sie von einem abbiegenden 59-jährigen Autofahrer angefahren und in der weiteren Folge überrollt wurde. Die Fußgängerin erlitt Verletzungen am Kopf, am Arm sowie am Rumpf und kam zur stationären Aufnahme und Behandlung in ein Krankenhaus. Ein Fachkommissariat für Verkehrsdelikte der Direktion 5 (City) hat die weiteren Ermittlungen übernommen.",
02.12.2024 10:53 Uhr,Mehrere Lkw in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508659.php,Ereignisort:bezirksübergreifend,"Lichtenberg/Marzahn-Hellersdorf
Unbekannte zündeten in der vergangenen Nacht und heute früh in Hohenschönhausen und Marzahn auf zwei Firmengeländen mehrere Baumaschinen an. Personen wurden nicht verletzt und der Polizeiliche Staatsschutz des Landeskriminalamtes hat die weiteren, noch andauernden Ermittlungen wegen vorsätzlicher Brandstiftung übernommen.
Nr. 2478
Nach bisherigem Kenntnisstand hörten Anwohnende um kurz vor 3 Uhr in der Gehrenseestraße Verpuffungsgeräusche und sahen Feuerschein auf dem dortigen Gelände einer Firma. Daraufhin alarmierten sie die Feuerwehr, die Brände an insgesamt sieben Lkw in Form von Baumaschinen löschte.
Nr. 2479
Gegen 3.15 Uhr brannten am Pyramidenring, ebenfalls auf einem Firmengelände, weitere neun Lkw sowie ein Förderband. Auch diese Brände wurden durch die zum Ort gerufene Feuerwehr gelöscht.",
02.12.2024 10:47 Uhr,Fahrzeug von der Fahrbahn abgekommen,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508656.php,Ereignisort:Charlottenburg-Wilmersdorf,"Nr. 2477
Nach einem Unfall im Ortsteil Grunewald, bei dem ein Auto von der Fahrbahn abkam, musste die Fahrerin des Wagens in ein Krankenhaus gebracht werden. Die 20-Jährige befuhr mit einem VW die Teufelsseechaussee in Richtung Teufelssee aus Richtung Heerstraße kommend. In einer Rechtskurve kam sie mit dem VW nach links von der Fahrbahn ab, geriet auf den Gehweg und fuhr anschließend einen Abhang hinunter in das dortige Waldstück. Hierbei geriet das Fahrzeug ins Schleudern und kam nach circa 60 Metern zum Stillstand. Zum Unfallort alarmierte Rettungskräfte versorgten die 20-Jährige und brachten sie mit Rumpfverletzungen zur stationären Behandlung in ein Krankenhaus. Die weiteren Ermittlungen, auch zu der Frage, ob die Fahrerin für die Wetterverhältnisse zu schnell unterwegs war, hat ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 2 (West) übernommen.",
02.12.2024 10:23 Uhr,Überfall auf Bar – Polizei bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508637.php,Ereignisort:Pankow,"Nr. 2476
Mit der Veröffentlichung von Bildern sucht die Polizei Berlin nach zwei Unbekannten, die im dringenden Verdacht stehen, am Samstag, den 18. Mai 2024, gegen 4.15 Uhr die Bar „Le Bar Tabac“ in der Christinenstraße 24 in Prenzlauer Berg überfallen zu haben. Sie sollen das Lokal maskiert betreten, Angestellte und Gäste mit einer Machete bedroht und den Barkeeper zur Herausgabe von Bargeld aufgefordert haben. Nachdem dieser der Forderung nachgekommen war, verwiesen die Tatverdächtigen alle Anwesenden in den hinteren Bereich der Bar und entfernten sich anschließend in Richtung Schönhauser Allee.
Die Kriminalpolizei fragt:
Wer kennt die abgebildete Person?
Wer kann Angaben zu der Identität und/oder zum Aufenthaltsort der abgebildeten Personen machen?
Hinweise richten Sie bitte an die Kriminalpolizei der Polizeidirektion 1 (Nord) in der Pankstraße 29 in Berlin-Mitte unter der Telefonnummer (030) 4664-173131 (außerhalb der Bürodienstzeiten ist ein Anrufbeantworter geschaltet), per
E-Mail
an dir1k31@polizei.berlin.de, an die
Internetwache
der Polizei Berlin oder an jede andere Polizeidienststelle.",
02.12.2024 09:32 Uhr,Nach Schiffsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508616.php,Ereignisort:Spandau,"Nr. 2475
Einsatzkräfte des Polizeiabschnitts 21 sowie der Wasserschutzpolizei erhielten gestern Nachmittag Kenntnis von einem Schiffsunfall in Spandau. Ersten Erkenntnissen nach kam es gegen 14.40 Uhr unter der Dischingerbrücke zu einem Zusammenstoß zwischen einem Schubverband und einem Ruderboot. In der Folge kenterte das mit vier Frauen besetzte Ruderboot. Ebenfalls zum Ort alarmierte Rettungskräfte, darunter auch die Besatzung eines Rettungshubschraubers, brachten drei der Ruderinnen in Krankenhäuser, welche eine 57- und eine 61-Jährige nach jeweils ambulanter Behandlung wieder verlassen konnten. Lediglich die 70-jährige Steuerfrau verblieb stationär. Die jüngste der Ruderinnen, eine 56-Jährige, wurde bereits ohne Vitalzeichen aus dem Wasser geborgen und verstarb trotz eingeleiteter Reanimationsmaßnahmen noch am Unfallort.
Die Besatzung des Schubverbands, darunter der 62-jährige Schiffsführer sowie seine 57 und 58 Jahre alten Steuermänner, stand unter dem Eindruck des Geschehens und setzte ihre Fahrt gestern nicht mehr fort. Während die Weiterbearbeitung des Schiffsunfalls über die Kolleginnen und Kollegen der Wasserschutzpolizei erfolgt, führt ein Fachkommissariat der Polizeidirektion 2 (West) das Todesermittlungsverfahren.",
02.12.2024 09:21 Uhr,Stichverletzungen nach Streitigkeiten,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508603.php,Ereignisort:Mitte,"Nr. 2474
Gestern Abend wurde ein Mann in Mitte durch Messerstiche verletzt. Der 20-Jährige erschien gegen 21.30 Uhr in der Polizeiwache auf dem Alexanderplatz und gab an, dass er bei einer Auseinandersetzung in der Panoramastraße mit zwei unbekannt gebliebenen Männern verletzt wurde. Die Einsatzkräfte versorgten den Mann und stellten dabei mehrere Stich- und Schnittverletzungen am Arm, Gesäß und der Wade fest. Er wurde zur stationären Behandlung in ein Krankenhaus gebracht. Lebensgefahr besteht nicht. Die weiteren Ermittlungen zu der gefährlichen Körperverletzung hat ein Fachkommissariat der Polizeidirektion 5 (City) übernommen.",
01.12.2024 16:34 Uhr,Seniorin in Folge von Verkehrsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1503743.php,Ereignisort:Neukölln,"Nr. 2473
Eine 75-jährige Seniorin, die bei einem Verkehrsunfall am 15. November 2024 lebensbedrohliche Verletzungen am Kopf erlitten hatte, ist diesen heute in einem Krankenhaus erlegen. Die weiteren Ermittlungen führt ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd).
Erstmeldung Nr. 2339 vom 16.11.2024: Seniorin durch Verkehrsunfall verletzt
Gestern Abend wurden Einsatzkräfte zu einem Verkehrsunfall nach Buckow alarmiert. Nach ersten Erkenntnissen soll ein 32-jähriger Autofahrer gegen 17 Uhr die Rudower Straße in Richtung Möwenstraße befahren haben. Als eine 75-jährige Frau zu Fuß aus dem Wendehalsweg kam und die Fahrbahn der Rudower Straße in Richtung Zadekstraße zu überqueren versuchte, soll es zur Kollision mit dem Wagen des 32-Jährigen gekommen sein. Die Frau erlitt lebensgefährliche Kopfverletzungen. Alarmierte Rettungskräfte brachten sie zur stationären Behandlung in ein Krankenhaus. Die weiteren Ermittlungen hat ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd) übernommen.",
01.12.2024 13:08 Uhr,Verfassungsfeindliche Parole gebrüllt und randaliert - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508554.php,Ereignisort:Pankow,"Nr. 2472
Gestern Abend wurden Einsatzkräfte wegen einer randalierenden Person nach Prenzlauer Berg gerufen. Nach ersten Erkenntnissen soll ein 55-jähriger Mann gegen 19 Uhr in einem Café an der Raumerstraße Ecke Senefelderstraße mehrmals verfassungsfeindliche Parolen gerufen haben. Ferner habe der Mann in dem Geschäft einen Tisch umgeworfen. Die Einsatzkräfte konnten den Tatverdächtigen festnehmen. Nach erfolgter Identitätsfeststellung konnte er seinen Weg fortsetzen. Die weiteren Ermittlungen hat der Polizeiliche Staatsschutz des Landeskriminalamts übernommen.",
01.12.2024 13:04 Uhr,Tankstelle überfallen,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508553.php,Ereignisort:Reinickendorf,"Nr. 2471
Unbekannte überfielen gestern Abend eine Tankstelle in Reinickendorf. Den ersten Erkenntnissen zufolge betraten zwei Männer kurz vor 20.30 Uhr den Verkaufsraum der Tankstelle in der Holländerstraße und gingen auf den 56-jährigen Mitarbeiter an der Kasse zu. Einer der beiden soll den Angestellten dann unter Vorhalten eines Messers in eine Ecke gedrängt und so seinem Komplizen ermöglicht haben, aus der Kasse Geld zu entnehmen. Anschließend flüchteten die beiden Täter mit ihrer Beute. Der Mitarbeiter blieb unverletzt. Die Ermittlungen wegen schweren Raubes führt ein Fachkommissariat der Direktion 1 (Nord).",
