date,title,link,location,description,en_title,kategorie
30.12.2022 14:17 Uhr,Felgendiebstähle - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1279450.php,Ereignisort:berlinweit,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 2468
Nach intensiven Ermittlungen von Polizei und Staatsanwaltschaft Berlin nahmen Einsatzkräfte vergangene Nacht einen Mann in Steglitz fest. Seit September 2022 wurde eine Vielzahl von Diebstahlstaten in Charlottenburg-Wilmersdorf aber auch darüber hinaus festgestellt, bei denen häufig hochwertige Felgen für Fahrzeuge der Marke Mercedes Smart entwendet wurden Die Ermittlungen ergaben einen Tatverdacht gegen eine Gruppierung um einen 23-Jährigen herum, die die Taten zum Teil auf Bestellung beging. Den 23-Jährigen konnten Einsatzkräfte in der vergangenen Nacht dabei beobachten, wie dieser kurz vor ein Uhr die Umfriedung eines Fahrzeughändlers in Steglitz überwand und dort versuchte, Teile von einem Smart zu entwenden. Noch während der 23-jährige Rechtsbrecher an dem Wagen hantierte, griffen die Einsatzkräfte zu und nahmen ihn fest. Bei der anschließenden Durchsuchung des Wagens und der Wohnung des Tatverdächtigen fanden die Polizistinnen und Polizisten weitere
    Beweismittel, darunter eine Druckluftschusswaffe im Fahrzeug des Tatverdächtigen. Die Einsatzkräfte brachten den 23-Jährigen in einen Polizeigewahrsam. Die Ermittlungen dauern an.",,Eigentumsdelikte
30.12.2022 13:27 Uhr,Festnahme auf frischer Tat,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1279409.php,Ereignisort:Mitte,"Nr. 2467
In Gesundbrunnen nahmen Polizeieinsatzkräfte gestern Nachmittag zwei mutmaßliche Einbrecher fest. Gegen 17.35 Uhr hebelte einer der beiden später Festgenommenen an einer Jalousie einer Parterrewohnung in der Osloer Straße und kurz darauf an einem Fenster derselben Wohnung, während sein Komplize die Tat absicherte. Über das aufgehebelte Fenster gelang dem Tatverdächtigen schließlich der Zugang zur Wohnung. Zivilfahnder, die zur Verhinderung weiterer Einbruchstaten in dem Bereich eingesetzt waren, nahmen den 35-jährigen Komplizen noch vor der Wohnung in einem Laubengang fest. Währenddessen versuchte der aktiv agierende Tatverdächtige mit einem Sprung aus einem rückwärtigen Fenster aus der Wohnung zu flüchten. Dort konnte er von weiteren Einsatzkräften festgenommen werden. Bei der Durchsuchung des 66-Jährigen fanden die Einsatzkräfte Geld, das er zuvor aus der Wohnung entwendet haben soll und beschlagnahmten es. In einem Fahrzeug sowie den Aufenthaltsanschriften der
    beiden Männer entdeckten Unterstützungskräfte Werkzeug und weiteres Diebesgut, welches sie ebenso beschlagnahmten.
Die Einsatzkräfte brachten die beiden mutmaßlichen Einbrecher schließlich in einen Polizeigewahrsam, wo sie noch heute einem Richter zum Erlass von Haftbefehlen überstellt werden sollen. Die weiteren, noch andauernden Ermittlungen führt die Kriminalpolizei der Direktion 2 (West).",,Eigentumsdelikte
30.12.2022 10:07 Uhr,Radfahrer bei Auseinandersetzung verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1279305.php,Ereignisort:Treptow-Köpenick,"Nr. 2466
In Oberschöneweide wurde ein Radfahrer gestern Abend beleidigt und ins Gesicht geschlagen. Gegen 18.30 Uhr befuhr der 45-Jährige die Edisonstraße in Richtung Treskowallee als er von einem hinter ihm fahrenden Autofahrer angehupt und beleidigt wurde. Die rote Ampel an der Kreuzung Edisonstraße Ecke An der Wuhlheide nutzend, begab sich der Fahrradfahrer zur Fahrertür des verkehrsbedingt wartenden Autos, um den Fahrzeugführer zur Rede zu stellen. Daraufhin sollen sowohl der Fahrer als auch sein Begleiter den Wagen verlassen und den 45-Jährigen angegriffen haben. Mit Einschreiten mehrerer Zeugen sollen die unbekannt gebliebenen Männer dann wieder im Fahrzeug Platz genommen haben. Um eine Flucht zu verhindern, soll der Fahrradfahrer daraufhin sowohl sein Zweirad als auch sich selber vor dem Ford platziert haben. Als er sich kurz von seiner Position löste, soll der Autofahrer wiederum Gas gegeben und sich unerlaubt entfernt haben. Dabei überfuhr er das Fahrrad, welches
    dadurch gegen die Beine seines Besitzers bewegt wurde, so dass er Verletzungen an beiden Schienbeinen erlitt. Alarmierte Einsatzkräfte des Polizeiabschnitts 36 nahmen den Sachverhalt wenig später auf. Eine umgehend eingeleitete Absuche nach dem Auto blieb ohne Erfolg. Der Radfahrer selbst lehnte einen Rettungswagen ab und gab an, sich eigenständig in ärztliche Behandlung geben zu wollen. Sein Zweirad war nicht mehr fahrfähig. Die weiteren Ermittlungen zur Nötigung sowie zur Körperverletzung dauern an. Sie wurden von einem Fachkommissariat der Polizeidirektion 3 (Ost) übernommen.",,Gewaltverbrechen
30.12.2022 09:22 Uhr,Feuerwerkskörper aus Discounter geraubt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1279222.php,Ereignisort:Neukölln,"Nr. 2465
Gestern Abend wurden Einsatzkräfte wegen eines Raubes zu einer Lidl-Filiale nach Neukölln alarmiert. Nach ersten Erkenntnissen sollen vier bis fünf unbekannte Tatverdächtige gegen 20.30 Uhr die Verkaufsräume des Discounters in der Glasower Straße betreten und versucht haben, einen Gitterwagen mit Feuerwerkskörpern ohne zu bezahlen durch den Kassenbereich aus dem Laden zu schieben. Als ein 40-jähriger Mitarbeiter das Treiben bemerkte, sprach er die Gruppe an und hielt sie fest. Einer der Unbekannten sprühte dem Mann daraufhin Reizgas in die Augen. Anschließend flüchteten die Tatverdächtigen mit der Beute auf den Parkplatz, wo sie einen bereitstehenden Wagen mit den erbeuteten Feuerwerkskörpern beluden und in unbekannte Richtung davonfuhren. Die weiteren Ermittlungen führt ein Fachkommissariat der Polizeidirektion 5 (City).",,Gewaltverbrechen
30.12.2022 09:20 Uhr,Einsatzkräfte mit Pyrotechnik beworfen - Polizistin verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1279216.php,Ereignisort:Neukölln,"Nr. 2464
Eine Beamtin erlitt gestern Nachmittag eine Verletzung am Ohr, als sie und weitere Einsatzkräfte in Neukölln mit Pyrotechnik beworfen wurden. Die Polizistin kam anschließend in ein Krankenhaus, in welchem sie ambulant behandelt wurde. Danach beendete sie ihren Dienst.
Die Beamtin überprüfte gegen 16.45 Uhr mit weiteren Mitarbeitenden der Brennpunkt- und Präsenzeinheit der Polizeidirektion 5 (City) einen 17-Jährigen im Hausflur eines Wohnhauses in der Hermannstraße, weil dieser im Verdacht stand, eine Feuerwerksrakete über die Fahrbahn geschossen zu haben. Während der Kontrolle betrat plötzlich ein Unbekannter den Hausflur und warf einen pyrotechnischen Gegenstand auf die vier Einsatzkräfte, welcher in unmittelbarer Nähe mit einem lauten Knall zündete. Dem Mann gelang anschließend trotz sofortiger Verfolgung zunächst die Flucht.
Kurz darauf entdeckten ihn jedoch Zivilfahnder beim Betreten eines Wohnhauses in der Kienitzer Straße. Nachdem er dieses wieder verlassen hatte, nahmen sie den 18-Jährigen nach wenigen Metern an der Ecke Weisestraße fest. Von dem Jugendlichen wurden die Personalien aufgenommen. Pyrotechnische Erzeugnisse hatte er nicht mehr bei sich. Nach den polizeilichen Maßnahmen konnte er die Polizeidienststelle verlassen. Er muss sich nun wegen Herbeiführens einer Sprengstoffexplosion, tätlichen Angriffs auf Vollstreckungsbeamte sowie gefährlicher Körperverletzung verantworten.",,Gewaltverbrechen
29.12.2022 16:33 Uhr,Bus weicht Fahrzeug aus - Zwei Schwerverletzte,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1279163.php,Ereignisort:Neukölln,"Nr. 2463
In Britz hat eine bislang unbekannt gebliebene Person mit ihrem Fahrzeug heute Vormittag einen Verkehrsunfall eines Linienbusses verursacht. Nach dem bisherigen Erkenntnisstand war der von einem 35-jährigen Fahrer gesteuerte Bus der Linie M 44 gegen 9.50 Uhr im mittleren Fahrstreifen des Buckower Damms in Richtung Britzer Damm unterwegs, als er von einem links neben ihm fahrenden Fahrzeug geschnitten wurde. Um einen Zusammenstoß zu verhindern, zog der Busfahrer sein Fahrzeug nach rechts und kollidierte dadurch mit einer Straßenlaterne auf dem Gehweg. Der Fahrer wurde mit Schmerzen im Bauch und in einer Schulter ins Krankenhaus gebracht, wo er ebenso stationär aufgenommen wurde, wie eine 90-jährige Insassin des Busses, die sich bei dem Aufprall eine Fraktur im Oberschenkel zugezogen hatte. Eine 52-jährige Frau, die ebenfalls im Bus saß, erlitt bei dem Unfall leichte Verletzungen am Kopf und den Knien. Sie konnte nach einer ambulanten Behandlung das Krankenhaus verlassen.
    Die noch andauernden Ermittlungen zu dem Verkehrsunfall mit fahrlässiger Körperverletzung und Unfallflucht hat ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 4 (Süd) übernommen.",,Verkehrsdelikte
29.12.2022 12:45 Uhr,Nach Streit in Gleisbett gefallen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1279038.php,Ereignisort:Mitte,"Nr. 2462
Gestern Abend wurden Einsatzkräfte nach Gesundbrunnen gerufen. Nach ersten Erkenntnissen soll es im U-Bahnhof Osloer Straße zunächst gegen 18 Uhr zu verbalen Streitigkeiten zwischen einem 56-jährigen Mann und einem Unbekannten gekommen sein. Im Verlauf der Auseinandersetzung habe der Tatverdächtige den 56-Jährigen in Richtung der Gleise gezerrt, wodurch dieser ins Schwanken geriet und auch ins Gleisbett stürzte. Ein Mitarbeiter der Verkehrsbetriebe bemerkte die Situation rechtzeitig, zog die Notbremse am Gleis und informierte die Zentrale der BVG. Der Tatverdächtige konnte unterdessen den Bahnhof unbemerkt verlassen. Der 56-Jährige blieb unverletzt. Die weiteren Ermittlungen übernimmt ein Fachkommissariat der Polizeidirektion 1 (Nord).",,Gewaltverbrechen
29.12.2022 10:31 Uhr,Auto gegen Baum gefahren,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1279033.php,Ereignisort:Mitte,"Nr. 2461
In Moabit fiel der Besatzung eines Streifenwagens des Polizeiabschnitts 27 gestern Abend gegen 19.20 Uhr ein Autofahrer auf, der mit seinem Fahrzeug die Stromstraße in Richtung Lessingstraße befuhr und an der Kreuzung zur Straße Alt-Moabit eine rote Ampel missachtete. Um den Fahrzeugführer zu überprüfen, forderten die Einsatzkräfte ihn zunächst mit Anhaltesignalen auf, seinen Wagen zu stoppen. Da er darauf nicht reagierte und seine Fahrt fortsetzte, schalteten sie das Blaulicht ein und folgten ihm, wobei der Mann teils mit deutlich überhöhter Geschwindigkeit und unter Gefährdung anderer Verkehrsteilnehmender über die Altonaer Straße, das Bundesratufer und die Bochumer Straße fuhr. Seine Fahrt endete im Ottopark, wo der Mann mit seinem Fahrzeug gegen einen Baum prallte und anschließend zu Fuß flüchtete, bis ihn die Einsatzkräfte in der Turmstraße festnehmen konnten. Der 42-Jährige kam in einen Polizeigewahrsam, in welchem er erkennungsdienstlich behandelt und
    ihm Blut abgenommen wurde, da er angegeben hatte, vor der Fahrt Betäubungsmittel konsumiert zu haben. Anschließend wurde der Mann, der sich unerlaubt in Deutschland aufhält und keine Fahrerlaubnis vorweisen konnte, der ermittlungsführenden Kriminalpolizei der Direktion 2 (West) übergeben. Das Auto, an dem sich Kennzeichen eines anderen Fahrzeugs befanden, wurde beschlagnahmt. Die Ermittlungen – unter anderem wegen Fahrens unter dem Einfluss von Betäubungsmitteln, wegen eines verbotenen Kraftfahrzeugrennens, wegen Unfallflucht und Urkundenfälschung – dauern an.",,Verkehrsdelikte
29.12.2022 10:29 Uhr,Bei Fahrzeugkontrolle fündig geworden,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1279031.php,Ereignisort:Reinickendorf,"Nr. 2460
Gestern Abend sind Polizeieinsatzkräfte bei der Kontrolle eines Autofahrers im Ortsteil Märkisches Viertel fündig geworden. Gegen 21 Uhr entschlossen sich die Einsatzkräfte im Wilhelmsruher Damm zu einer Verkehrskontrolle eines Mietwagenfahrers. Während der Überprüfung nahmen die Einsatzkräfte einen starken Marihuanageruch wahr und entdeckten beim Blick ins Fahrzeuginnere eine Tüte mit mutmaßlichen Drogen. Bei der anschließenden Durchsuchung des Fahrzeugs bestätigte sich der Verdacht. Die Polizisten beschlagnahmten diverse Tütchen, welche mutmaßlich mit Marihuana befüllt waren, ein Mobiltelefon und Geld. Bei der darauffolgenden Wohnungsdurchsuchung fanden die Einsatzkräfte weitere Betäubungsmittel, Material zur Portionierung dieser, Geld sowie zwei Schreckschusswaffen und ein Messer. Während der Beifahrer des Tatverdächtigen seinen Weg fortsetzen konnte, nahmen die Polizisten den Fahrzeugführer fest und brachten ihn wegen des Verdachts des Führens eines
    Fahrzeugs unter Drogeneinfluss für eine Blutentnahme sowie für eine erkennungsdienstliche Behandlung in einen Polizeigewahrsam. Weiterführende Ermittlungen ergaben zudem, dass der 29-Jährige nicht im Besitz einer Fahrerlaubnis ist. Nach Abschluss der polizeilichen Maßnahmen wurde der Mann entlassen. Die weiteren, noch andauernden Ermittlungen übernahm ein Fachkommissariat der Kriminalpolizei der Direktion 1 (Nord).",,Betäubungsmittel
29.12.2022 10:21 Uhr,Mofa und Motorrad kollidiert - Zwei Verletzte,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1279043.php,Ereignisort:Lichtenberg,"Nr. 2459
Gestern Abend wurden Einsatzkräfte wegen eines Verkehrsunfalls nach Friedrichsfelde alarmiert. Nach ersten Erkenntnissen soll die 42-jährige Fahrerin eines Kleinkraftrades gegen 19.20 Uhr beim Einbiegen von einem dortigen Parkplatz in den Fließverkehr der Rummelsburger Straße das herannahende Motorrad eines 33-Jährigen übersehen haben. Es kam zum Zusammenstoß, in dessen Folge das Motorrad gegen ein am Straßenrand geparktes Auto rutschte und dieses beschädigte. Die Fahrerin des Kleinkraftrades erlitt bei dem Unfall schwere Verletzungen am Arm, der Motorradfahrer wurde schwer am Kopf verletzt. Die weiteren Ermittlungen übernimmt ein Fachkommissariat für Verkehrsdelikte der Polizeidirektion 3 (Ost).",,Sonstiges
29.12.2022 09:30 Uhr,Silvester 2022 – Verbotsbereiche für Pyrotechnik,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1277931.php,Ereignisort:bezirksübergreifend,"Mitte/Tempelhof-Schöneberg
Nr. 2458
Wie an jedem Tag wird die Polizei Berlin auch in der diesjährigen Silvesternacht für die Sicherheit der Berlinerinnen und Berliner sowie aller Berlinbesuchenden im Einsatz sein. Dabei wird es – wie schon in den vergangenen drei Jahren – Bereiche in Berlin geben, in denen das Mitführen und Verwenden von Pyrotechnik verboten sein wird.
Die Verbotsbereiche befinden sich am Alexanderplatz, rund um die Justizvollzugsanstalt Moabit sowie im Bereich des Steinmetzkiezes in Schöneberg.
Das Verbot gilt von Samstag, 31. Dezember 2022, 18 Uhr bis Sonntag, 1. Januar 2023, 6 Uhr
und betrifft pyrotechnische Gegenstände der Kategorien F2, F3 und F4 sowie selbstverständlich jegliche Pyrotechnik ohne erforderliche Zulassung und Kennzeichnung (illegale Pyrotechnik). Erlaubt ist lediglich das Mitführen und Verwenden von pyrotechnischen Gegenständen der Kategorie F1. Dazu zählen beispielsweise ganzjährig erlaubte Wunderkerzen, Tischfeuerwerke und Knallerbsen.
Die Polizei Berlin wird im relevanten Zeitraum das Mitführverbot überwachen und hierzu mit ausreichend Kräften in den Bereichen anwesend sein.
Nähere Informationen finden sie auf der
Internetseite
der Polizei Berlin.",,Öffentliche Ordnung
29.12.2022 08:25 Uhr,Frau nach Wohnungsbrand tot aufgefunden,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1279013.php,Ereignisort:Spandau,"Nr. 2457
Bei einem Brand in einem Mehrfamilienhaus in Wilhelmstadt kam gestern Nachmittag eine Frau ums Leben. Nachbarn hatten Polizei und Feuerwehr gegen 16 Uhr zu dem Gebäude in der Straße Alt-Pichelsdorf alarmiert, weil sie einen ausgelösten Rauchmelder in einer Wohnung im zweiten Obergeschoss gehört hatten. Bei den Löscharbeiten fanden Einsatzkräfte die 79-jährige Mieterin tot in der Wohnung auf. Die noch andauernden Ermittlungen wegen des Verdachts der fahrlässigen Brandstiftung hat ein Brandkommissariat des Landeskriminalamtes übernommen.",,Brandstiftung
