date,title,link,location
30.12.2020 12:15 Uhr,Einsatz wegen Körperverletzung führt zum Auffinden von Waffen und Pyrotechnik,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1035389.php,Ereignisort:Friedrichshain-Kreuzberg
30.12.2020 11:17 Uhr,Überfall auf Kiosk,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1035329.php,Ereignisort:Steglitz-Zehlendorf
30.12.2020 11:10 Uhr,Farbschmierereien an mehreren Hausfassaden,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1035327.php,Ereignisort:Neukölln
29.12.2020 18:31 Uhr,Einsatzlagen zum Jahreswechsel,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1035082.php,Ereignisort:berlinweit
29.12.2020 15:32 Uhr,Rucksack geraubt und festgenommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1035008.php,Ereignisort:Friedrichshain-Kreuzberg
29.12.2020 11:25 Uhr,Mann angegriffen und schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034889.php,Ereignisort:Mitte
29.12.2020 11:13 Uhr,Pkw in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034886.php,Ereignisort:Neukölln
28.12.2020 17:11 Uhr,Disziplinarrechtliche Ermittlungen veranlasst,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034620.php,Ereignisort:Tempelhof-Schöneberg
28.12.2020 12:47 Uhr,Nationalsozialistische Parole gerufen - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034476.php,Ereignisort:Spandau
28.12.2020 09:31 Uhr,Verbotene Kraftfahrzeugrennen ohne Führerscheine – Fahrzeuge beschlagnahmt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034413.php,Ereignisort:bezirksübergreifend
28.12.2020 08:53 Uhr,Tankstelle beraubt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034410.php,Ereignisort:Friedrichshain-Kreuzberg
27.12.2020 11:32 Uhr,Verdacht des illegalen Glücksspiels,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034375.php,Ereignisort:Charlottenburg-Wilmersdorf
27.12.2020 11:16 Uhr,Festnahmen nach Einbruch in ein Auto,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034374.php,Ereignisort:Friedrichshain-Kreuzberg
27.12.2020 11:12 Uhr,In Schule eingebrochen und Feuer gelegt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034373.php,Ereignisort:Treptow-Köpenick
27.12.2020 10:46 Uhr,Jugendlicher begeht mehrere Verkehrsstraftaten,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034372.php,Ereignisort:bezirksübergreifend
27.12.2020 10:40 Uhr,Tankstelle überfallen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034371.php,Ereignisort:Neukölln
27.12.2020 10:36 Uhr,Seniorin überfallen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034370.php,Ereignisort:Charlottenburg-Wilmersdorf
27.12.2020 10:33 Uhr,Verbotenes Kraftfahrzeugrennen führte zu Verkehrsunfall mit Verletzten,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034369.php,Ereignisort:Tempelhof-Schöneberg
27.12.2020 10:29 Uhr,Brennende Fahrzeuge,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034368.php,Ereignisort:bezirksübergreifend
27.12.2020 10:25 Uhr,Auf Gegenspur überholt und Unfall verursacht,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034367.php,Ereignisort:Pankow
27.12.2020 10:21 Uhr,Soft-Air Waffe löst SEK Einsatz aus,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034366.php,Ereignisort:Pankow
27.12.2020 10:17 Uhr,Radfahrer schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034365.php,Ereignisort:Treptow-Köpenick
26.12.2020 12:30 Uhr,Mehrere Männer nach Schussabgaben schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034361.php,Ereignisort:Friedrichshain-Kreuzberg
24.12.2020 10:42 Uhr,Festnahme nach Farbschmierereien,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034343.php,Ereignisort:Mitte
24.12.2020 10:15 Uhr,Mann nach Verkehrsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034342.php,Ereignisort:Marzahn-Hellersdorf
24.12.2020 10:10 Uhr,Auto in Flammen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034341.php,Ereignisort:Pankow
23.12.2020 18:26 Uhr,Rechtsextreme Straftaten in Neukölln - Vollstreckung von Haftbefehlen gegen mutmaßliche Hauptakteure,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034335.php,Ereignisort:Neukölln
23.12.2020 16:59 Uhr,Gefährdung der öffentlichen Sicherheit und Ordnung - Durchführung einer Versammlung untersagt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034316.php,Ereignisort:berlinweit
23.12.2020 13:07 Uhr,In mehrere Fahrzeuge eingebrochen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034253.php,Ereignisort:Charlottenburg-Wilmersdorf
23.12.2020 09:53 Uhr,Pkw in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034192.php,Ereignisort:Treptow-Köpenick
22.12.2020 15:52 Uhr,Fußgängerin von Auto erfasst,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034024.php,Ereignisort:Steglitz-Zehlendorf
22.12.2020 15:43 Uhr,Durchsuchung wegen des Verdachts eines bevorstehenden Sprengstoffanschlags,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1034011.php,Ereignisort:Marzahn-Hellersdorf
22.12.2020 11:57 Uhr,Paketbote überfallen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033859.php,Ereignisort:Neukölln
22.12.2020 10:49 Uhr,Gebäude des Bundeskriminalamtes beworfen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033784.php,Ereignisort:Treptow-Köpenick
22.12.2020 10:36 Uhr,Fernseher aus dem Fenster geworfen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033768.php,Ereignisort:Treptow-Köpenick
22.12.2020 10:21 Uhr,Straßenbenennungsschilder überklebt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033753.php,Ereignisort:Neukölln
22.12.2020 08:42 Uhr,Brandlegungen am Kurt-Schumacher-Haus – Tatverdächtiger identifiziert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1032927.php,Ereignisort:Mitte
21.12.2020 16:17 Uhr,Fahrübung ohne Führerschein,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033618.php,Ereignisort:Pankow
21.12.2020 14:43 Uhr,Fuchs erlöst,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033581.php,Ereignisort:Treptow-Köpenick
21.12.2020 11:36 Uhr,Auto unbefugt benutzt und Polizisten verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033439.php,Ereignisort:bezirksübergreifend
21.12.2020 10:26 Uhr,Fahrzeug nach Kraftfahrzeugrennen beschlagnahmt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033350.php,Ereignisort:bezirksübergreifend
20.12.2020 11:31 Uhr,Vor der Polizei geflüchtet und Unfall verursacht - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033247.php,Ereignisort:Pankow
20.12.2020 11:29 Uhr,Festnahme im Supermarkt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033246.php,Ereignisort:Friedrichshain-Kreuzberg
20.12.2020 11:27 Uhr,Raub im Hausflur – Senior verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033245.php,Ereignisort:Neukölln
20.12.2020 11:25 Uhr,Einbruch in Geschäft - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033244.php,Ereignisort:Neukölln
20.12.2020 11:22 Uhr,Brandstiftung an Pkw,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033243.php,Ereignisort:Neukölln
19.12.2020 12:34 Uhr,Lokal nach Veranstaltung geschlossen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033213.php,Ereignisort:Steglitz-Zehlendorf
19.12.2020 12:32 Uhr,Festnahmen nach Sachbeschädigungen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033212.php,Ereignisort:Mitte
19.12.2020 11:55 Uhr,Kontrolle verloren und gegen Leitplanke gefahren,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033211.php,Ereignisort:Charlottenburg-Wilmersdorf
19.12.2020 10:48 Uhr,Maske nicht getragen und aggressiv und beleidigend geworden,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033209.php,Ereignisort:Tempelhof-Schöneberg
19.12.2020 10:39 Uhr,Ohne Führerschein und betrunken gegen Zaun gefahren,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033208.php,Ereignisort:Tempelhof-Schöneberg
19.12.2020 10:27 Uhr,Verkehrsunfall mit Polizeimotorrad,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033207.php,Ereignisort:Tempelhof-Schöneberg
18.12.2020 16:46 Uhr,Dienstkraft der Polizei Berlin stellt klar: Kein Platz für Rassismus,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1033047.php,Ereignisort:Tempelhof-Schöneberg
18.12.2020 13:39 Uhr,Festnahme nach Brandstiftung,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1032925.php,Ereignisort:Friedrichshain-Kreuzberg
18.12.2020 12:28 Uhr,Überfall auf Geldboten - Täter flüchten mit einem Geldtransportkoffer,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1032855.php,Ereignisort:Treptow-Köpenick
18.12.2020 12:12 Uhr,Drei auf einen Streich,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1032899.php,Ereignisort:Mitte
18.12.2020 11:47 Uhr,Mann durch Stich verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1032897.php,Ereignisort:Charlottenburg-Wilmersdorf
18.12.2020 11:38 Uhr,Überfall auf Spätkauf scheitert - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1032893.php,Ereignisort:Mitte
18.12.2020 11:25 Uhr,Seniorin bei Verkehrsunfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1032885.php,Ereignisort:Mitte
17.12.2020 12:24 Uhr,Schwerverletzter nach Ausweichmanöver auf der Autobahn,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031918.php,Ereignisort:Treptow-Köpenick
17.12.2020 11:22 Uhr,Kommunistische Parolen geschmiert und Automaten beschädigt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031862.php,Ereignisort:Mitte
17.12.2020 10:52 Uhr,Versuch einen Pkw anzuzünden schlug offenbar fehl,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031813.php,Ereignisort:Marzahn-Hellersdorf
17.12.2020 10:47 Uhr,Pkw überschlägt sich – Fahrerin schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031807.php,Ereignisort:Treptow-Köpenick
17.12.2020 10:12 Uhr,Fußgänger durch Unfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031759.php,Ereignisort:Neukölln
17.12.2020 09:11 Uhr,Geschäft mit Reizgas überfallen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031694.php,Ereignisort:Charlottenburg-Wilmersdorf
16.12.2020 13:39 Uhr,Sogenannter Enkeltrick teilweise vereitelt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031396.php,Ereignisort:Friedrichshain-Kreuzberg
16.12.2020 13:19 Uhr,Im Rahmen von Ermittlungen gegen die organisierte Kriminalität wurden 17 Durchsuchungsbeschlüsse vollstreckt – Mögliche Verbindungen zum Diebstahl der „Goldmünze“ aus dem Bode-Museum,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031385.php,Ereignisort:berlinweit
16.12.2020 13:06 Uhr,Gedenktafel beschmiert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031373.php,Ereignisort:Pankow
16.12.2020 11:13 Uhr,Mann tot in Wohnung gefunden - Mordkommission ermittelt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031200.php,Ereignisort:Tempelhof-Schöneberg
16.12.2020 10:51 Uhr,Zusammenstoß mit einem Fußgänger - Autofahrerin flüchtete,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031156.php,Ereignisort:Reinickendorf
16.12.2020 10:45 Uhr,Auf die Straße geschubst und von Auto überrollt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1031147.php,Ereignisort:Steglitz-Zehlendorf
15.12.2020 10:15 Uhr,"Schmierereien, Flucht, Festnahme",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1030348.php,Ereignisort:Charlottenburg-Wilmersdorf
14.12.2020 16:07 Uhr,Verstärkte Alkohol- und Drogenkontrollen im Straßenverkehr zur Vorweihnachtszeit,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1030035.php,Ereignisort:berlinweit
14.12.2020 14:40 Uhr,Nach Angriff auf Senior – Tatverdächtiger ermittelt und festgenommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1023237.php,Ereignisort:Mitte
14.12.2020 14:06 Uhr,Zwei Schwerverletzte in Nikolassee – jüngerer Mann verstorben,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028951.php,Ereignisort:Steglitz-Zehlendorf
14.12.2020 11:22 Uhr,Zugang zur Wohnung verschafft – Drogen gefunden,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029755.php,Ereignisort:Tempelhof-Schöneberg
14.12.2020 10:29 Uhr,Alkoholisiert Unfall verursacht,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029711.php,Ereignisort:Reinickendorf
13.12.2020 13:12 Uhr,Unfall mit Einsatzwagen – Fahrzeugführer und Beifahrer festgenommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029394.php,Ereignisort:Mitte
13.12.2020 11:46 Uhr,Mutmaßliche Drogenhändler festgenommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029392.php,Ereignisort:Charlottenburg-Wilmersdorf
13.12.2020 11:07 Uhr,Der Kontrolle entzogen – Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029384.php,Ereignisort:Friedrichshain-Kreuzberg
13.12.2020 10:59 Uhr,Vor Polizei geflüchtet – Fahrer ohne Führerschein unterwegs,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029383.php,Ereignisort:Neukölln
12.12.2020 12:33 Uhr,Mit Luftdruckpistole auf ein fahrendes Auto geschossen - Führerschein des Tatverdächtigen beschlagnahmt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029358.php,Ereignisort:Neukölln
12.12.2020 12:11 Uhr,Feuer an Pkw gelöscht,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029357.php,Ereignisort:Friedrichshain-Kreuzberg
12.12.2020 11:48 Uhr,Festnahmen nach Raub,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029356.php,Ereignisort:Marzahn-Hellersdorf
12.12.2020 11:10 Uhr,Fahrzeuge in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029355.php,Ereignisort:Neukölln
11.12.2020 14:00 Uhr,Konzept zur Stärkung der Polizeipräsenz,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028303.php,Ereignisort:bezirksübergreifend
11.12.2020 13:34 Uhr,Polizeikräfte mit einem Messer attackiert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029150.php,Ereignisort:Marzahn-Hellersdorf
11.12.2020 10:55 Uhr,Handel mit Betäubungsmitteln – Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1029013.php,Ereignisort:Friedrichshain-Kreuzberg
11.12.2020 10:43 Uhr,Polizisten attackiert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028993.php,Ereignisort:Pankow
11.12.2020 09:53 Uhr,Von der Fahrbahn abgekommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028945.php,Ereignisort:Steglitz-Zehlendorf
10.12.2020 16:31 Uhr,Bei Streit zugestochen und mit Reizgas gesprüht,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028692.php,Ereignisort:Charlottenburg-Wilmersdorf
10.12.2020 15:09 Uhr,Frau identifiziert,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1025301.php,Ereignisort:Neukölln
10.12.2020 14:15 Uhr,Festnahme nach versuchtem Tötungsdelikt – Mordkommission ermittelt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028480.php,Ereignisort:Treptow-Köpenick
10.12.2020 14:07 Uhr,"Erst beleidigt, dann versöhnt",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028470.php,Ereignisort:Spandau
10.12.2020 13:55 Uhr,Mofa-Fahrer schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028451.php,Ereignisort:Steglitz-Zehlendorf
10.12.2020 10:17 Uhr,Festnahme nach Autodiebstahl,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028243.php,Ereignisort:Charlottenburg-Wilmersdorf
10.12.2020 10:01 Uhr,Ermittlungen gegen die organisierte Kriminalität – drei Haftbefehle sowie 27 Durchsuchungsbeschlüsse vollstreckt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028224.php,Ereignisort:berlinweit
10.12.2020 09:57 Uhr,Taschendiebe festgenommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028223.php,Ereignisort:bezirksübergreifend
10.12.2020 09:54 Uhr,Einbruch in Künstlerwerkstatt - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028215.php,Ereignisort:Mitte
10.12.2020 09:52 Uhr,Straßenbahn und Taxi stoßen zusammen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028214.php,Ereignisort:Marzahn-Hellersdorf
10.12.2020 09:49 Uhr,Anonymer Hinweis beendet Drogenverkauf,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028208.php,Ereignisort:Lichtenberg
10.12.2020 07:09 Uhr,Verdacht der Prostitution – Pension geschlossen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028100.php,Ereignisort:Tempelhof-Schöneberg
09.12.2020 15:54 Uhr,Alkoholisiert und zu schnell – Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1028087.php,Ereignisort:Lichtenberg
09.12.2020 13:30 Uhr,Senioren um ihre Ersparnisse betrogen - nach Ermittlungen gegen Betrugsbande zwei „falsche Polizisten“ in Untersuchungshaft,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027937.php,Ereignisort:bundesweit
09.12.2020 11:42 Uhr,Widerstand nach Diebstahl,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027873.php,Ereignisort:Mitte
09.12.2020 11:36 Uhr,Festnahme nach Lokaleinbruch,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027865.php,Ereignisort:Steglitz-Zehlendorf
09.12.2020 10:04 Uhr,Verdacht der versuchten schweren Brandstiftung,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027742.php,Ereignisort:Spandau
09.12.2020 09:52 Uhr,Junge Mutter und Säugling angegriffen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027736.php,Ereignisort:Mitte
09.12.2020 09:46 Uhr,"Auto weg, Drogen weg, Geld weg",https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027725.php,Ereignisort:Friedrichshain-Kreuzberg
09.12.2020 09:21 Uhr,Mann angegriffen und verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027710.php,Ereignisort:Lichtenberg
09.12.2020 09:10 Uhr,Fußgängerin bei Unfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027696.php,Ereignisort:Reinickendorf
09.12.2020 08:49 Uhr,Stein auf Stadtautobahn geworfen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027690.php,Ereignisort:Charlottenburg-Wilmersdorf
09.12.2020 08:44 Uhr,Festnahme nach Diebstahl aus Auto,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027687.php,Ereignisort:Mitte
09.12.2020 08:35 Uhr,Kind schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027684.php,Ereignisort:Pankow
09.12.2020 08:29 Uhr,Pkw brannte,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027674.php,Ereignisort:Treptow-Köpenick
08.12.2020 10:26 Uhr,Aus fahrendem Auto Schuss abgegeben,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027183.php,Ereignisort:Mitte
08.12.2020 10:23 Uhr,Fahrkartenkontrolleur beleidigt und angegriffen – Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1027179.php,Ereignisort:Steglitz-Zehlendorf
07.12.2020 16:57 Uhr,Kind auf Tramgleise gestürzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026983.php,Ereignisort:Friedrichshain-Kreuzberg
07.12.2020 15:32 Uhr,Mobiler Baukran in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1004373.php,Ereignisort:Mitte
07.12.2020 15:20 Uhr,Vor der Polizei geflüchtet und Widerstand geleistet – Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026914.php,Ereignisort:Lichtenberg
07.12.2020 14:34 Uhr,Spezialeinsatzkommando nimmt Jugendliche fest,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026847.php,Ereignisort:Lichtenberg
07.12.2020 13:55 Uhr,Mutmaßlicher Autoeinbrecher festgenommen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026786.php,Ereignisort:Steglitz-Zehlendorf
07.12.2020 13:51 Uhr,Brandstiftungen und mehrere Sachbeschädigungen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026782.php,Ereignisort:Charlottenburg-Wilmersdorf
07.12.2020 12:40 Uhr,Drogen-Vertriebsnetz stillgelegt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026701.php,Ereignisort:berlinweit
07.12.2020 12:36 Uhr,Bei Angriff verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026697.php,Ereignisort:Marzahn-Hellersdorf
07.12.2020 12:34 Uhr,Geldautomat versucht zu öffnen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026686.php,Ereignisort:Lichtenberg
07.12.2020 11:24 Uhr,„110 Prozent Berlin - der Podcast der Hauptstadtpolizei“– Start einer Podcast-Mini-Serie der Polizei Berlin,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026626.php,Ereignisort:bezirksübergreifend
07.12.2020 10:50 Uhr,Verdacht der Brandstiftung,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026594.php,Ereignisort:Tempelhof-Schöneberg
07.12.2020 10:17 Uhr,Fahrzeuge in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026510.php,Ereignisort:Reinickendorf
07.12.2020 09:49 Uhr,Autos standen in Flammen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026466.php,Ereignisort:Pankow
07.12.2020 09:46 Uhr,Stein trifft Auto einer Familie,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026458.php,Ereignisort:Lichtenberg
06.12.2020 13:40 Uhr,Überfall in Discounter,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026331.php,Ereignisort:Neukölln
06.12.2020 13:36 Uhr,Transporter angezündet,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026330.php,Ereignisort:Reinickendorf
06.12.2020 12:14 Uhr,Party aufgelöst,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026329.php,Ereignisort:Lichtenberg
06.12.2020 11:20 Uhr,Schüsse auf der Straße,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1026326.php,Ereignisort:Charlottenburg-Wilmersdorf
